title,price,savings_per,product_link
Hopscotch Girls Polyester Full-Sleeve Floral Print Bodysuit With Headband in White Color,712,-29%,https://www.amazon.in/Hopscotch-Polyester-Full-Sleeve-Bodysuit-FSS-4181428/dp/B0BPN4XP7T/ref=sr_1_22_sspa?dib=eyJ2IjoiMSJ9.JmFBZjhAZaZS2axphMTg-uXj8zU17Nw4UpR3cpNE_fxpl_l2cmt1VWnLVj3VQU2CMO2JjgwAicDs2AXhFSlHgShy-X3Jx8ofaYtaElUlPWoFYKIWG_cIly9_mB_IEFZ9FHtlZ4JbJgDTPse_Ow-mqrc3cOx9PhpTSHogFoJAPmb1scGUErHlYNXXzdKMIABbnMWhy6NXQ4WRKjAQjB6NpKV9b5-ZC8DnOp83mAXxPerXp5ZPQgpIhRhfnB7UEPSz7P8b6knGsjju0ERskLSNp_8_4WZ2kz-ervRILoauvl4.SOUjuq7s4sKdRnX7SSRyvJR2Zizeo1ca2iJL9UIYV1Y&dib_tag=se&keywords=baby+clothes+for+girls+6-12+month&qid=1715329535&sr=8-22-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&psc=1
Hopscotch Girls Cotton Graphic Print Romper In Pink Color,546,-46%,https://www.amazon.in/Hopscotch-Cotton-Sleeve-Romper-MMJ-2286117/dp/B096T1ZD3B/ref=sr_1_21_sspa?dib=eyJ2IjoiMSJ9.JmFBZjhAZaZS2axphMTg-uXj8zU17Nw4UpR3cpNE_fxpl_l2cmt1VWnLVj3VQU2CMO2JjgwAicDs2AXhFSlHgShy-X3Jx8ofaYtaElUlPWoFYKIWG_cIly9_mB_IEFZ9FHtlZ4JbJgDTPse_Ow-mqrc3cOx9PhpTSHogFoJAPmb1scGUErHlYNXXzdKMIABbnMWhy6NXQ4WRKjAQjB6NpKV9b5-ZC8DnOp83mAXxPerXp5ZPQgpIhRhfnB7UEPSz7P8b6knGsjju0ERskLSNp_8_4WZ2kz-ervRILoauvl4.SOUjuq7s4sKdRnX7SSRyvJR2Zizeo1ca2iJL9UIYV1Y&dib_tag=se&keywords=baby+clothes+for+girls+6-12+month&qid=1715329535&sr=8-21-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&psc=1
Netra Creation Baby Girls Pink Sleeveless Printed Knee Lenght Net Frock Clothes Set,391,-61%,https://www.amazon.in/Netra-Creation-Sleeveless-Printed-Clothes/dp/B0BSC3CQ5C/ref=sr_1_20?dib=eyJ2IjoiMSJ9.JmFBZjhAZaZS2axphMTg-uXj8zU17Nw4UpR3cpNE_fxpl_l2cmt1VWnLVj3VQU2CMO2JjgwAicDs2AXhFSlHgShy-X3Jx8ofaYtaElUlPWoFYKIWG_cIly9_mB_IEFZ9FHtlZ4JbJgDTPse_Ow-mqrc3cOx9PhpTSHogFoJAPmb1scGUErHlYNXXzdKMIABbnMWhy6NXQ4WRKjAQjB6NpKV9b5-ZC8DnOp83mAXxPerXp5ZPQgpIhRhfnB7UEPSz7P8b6knGsjju0ERskLSNp_8_4WZ2kz-ervRILoauvl4.SOUjuq7s4sKdRnX7SSRyvJR2Zizeo1ca2iJL9UIYV1Y&dib_tag=se&keywords=baby+clothes+for+girls+6-12+month&qid=1715329535&sr=8-20
Lehnvel Baby Girls Cotton Silk Frock,499,-62%,https://www.amazon.in/Lehnvel-Readymade-A001_Green-Yellow_6-Months-12/dp/B09YVRJC6Q/ref=sr_1_18?dib=eyJ2IjoiMSJ9.JmFBZjhAZaZS2axphMTg-uXj8zU17Nw4UpR3cpNE_fxpl_l2cmt1VWnLVj3VQU2CMO2JjgwAicDs2AXhFSlHgShy-X3Jx8ofaYtaElUlPWoFYKIWG_cIly9_mB_IEFZ9FHtlZ4JbJgDTPse_Ow-mqrc3cOx9PhpTSHogFoJAPmb1scGUErHlYNXXzdKMIABbnMWhy6NXQ4WRKjAQjB6NpKV9b5-ZC8DnOp83mAXxPerXp5ZPQgpIhRhfnB7UEPSz7P8b6knGsjju0ERskLSNp_8_4WZ2kz-ervRILoauvl4.SOUjuq7s4sKdRnX7SSRyvJR2Zizeo1ca2iJL9UIYV1Y&dib_tag=se&keywords=baby+clothes+for+girls+6-12+month&qid=1715329535&sr=8-18
Bold N Elegant Floral Embroidered Cotton Sleeveless Ruffle Top and Shorts Clothing Set for Infant Toddler Baby Girl,689,-66%,https://www.amazon.in/Bold-Elegant-Embroidered-Sleeveless-Clothing/dp/B0B1QXWX44/ref=sr_1_17?dib=eyJ2IjoiMSJ9.JmFBZjhAZaZS2axphMTg-uXj8zU17Nw4UpR3cpNE_fxpl_l2cmt1VWnLVj3VQU2CMO2JjgwAicDs2AXhFSlHgShy-X3Jx8ofaYtaElUlPWoFYKIWG_cIly9_mB_IEFZ9FHtlZ4JbJgDTPse_Ow-mqrc3cOx9PhpTSHogFoJAPmb1scGUErHlYNXXzdKMIABbnMWhy6NXQ4WRKjAQjB6NpKV9b5-ZC8DnOp83mAXxPerXp5ZPQgpIhRhfnB7UEPSz7P8b6knGsjju0ERskLSNp_8_4WZ2kz-ervRILoauvl4.SOUjuq7s4sKdRnX7SSRyvJR2Zizeo1ca2iJL9UIYV1Y&dib_tag=se&keywords=baby+clothes+for+girls+6-12+month&qid=1715329535&sr=8-17
Niren Enterprise Baby Girls Modal Fabric Digital Printed Floral Stretchable Green 2pc Dungaree Dress,486,-70%,https://www.amazon.in/Niren-Enterprise-KITKAT-Designer-Dungaree/dp/B0C6B55S35/ref=sr_1_16?dib=eyJ2IjoiMSJ9.JmFBZjhAZaZS2axphMTg-uXj8zU17Nw4UpR3cpNE_fxpl_l2cmt1VWnLVj3VQU2CMO2JjgwAicDs2AXhFSlHgShy-X3Jx8ofaYtaElUlPWoFYKIWG_cIly9_mB_IEFZ9FHtlZ4JbJgDTPse_Ow-mqrc3cOx9PhpTSHogFoJAPmb1scGUErHlYNXXzdKMIABbnMWhy6NXQ4WRKjAQjB6NpKV9b5-ZC8DnOp83mAXxPerXp5ZPQgpIhRhfnB7UEPSz7P8b6knGsjju0ERskLSNp_8_4WZ2kz-ervRILoauvl4.SOUjuq7s4sKdRnX7SSRyvJR2Zizeo1ca2iJL9UIYV1Y&dib_tag=se&keywords=baby+clothes+for+girls+6-12+month&qid=1715329535&sr=8-16
"ARUMBU New Born Baby Girl's Knee Length Cotton Frock Combo Pack (Set of 5) (6-12 Months, Multicolor)",499,-44%,https://www.amazon.in/Girls-Length-Cotton-Months-Multicolor/dp/B09BNXBM1Z/ref=sr_1_15?dib=eyJ2IjoiMSJ9.JmFBZjhAZaZS2axphMTg-uXj8zU17Nw4UpR3cpNE_fxpl_l2cmt1VWnLVj3VQU2CMO2JjgwAicDs2AXhFSlHgShy-X3Jx8ofaYtaElUlPWoFYKIWG_cIly9_mB_IEFZ9FHtlZ4JbJgDTPse_Ow-mqrc3cOx9PhpTSHogFoJAPmb1scGUErHlYNXXzdKMIABbnMWhy6NXQ4WRKjAQjB6NpKV9b5-ZC8DnOp83mAXxPerXp5ZPQgpIhRhfnB7UEPSz7P8b6knGsjju0ERskLSNp_8_4WZ2kz-ervRILoauvl4.SOUjuq7s4sKdRnX7SSRyvJR2Zizeo1ca2iJL9UIYV1Y&dib_tag=se&keywords=baby+clothes+for+girls+6-12+month&qid=1715329535&sr=8-15
REVOLTEK Printed Vest baniyan Cotton Inner wear for Baby Summer wear Sleeveless Undershirts for Kids Sando ganji Tank-Tops Toddler Girls/Boys Pack of 6,499,-50%,https://www.amazon.in/REVOLTEK-Cotton-Printed-Banyan-Light-Color/dp/B08BK82KK2/ref=sr_1_14?dib=eyJ2IjoiMSJ9.JmFBZjhAZaZS2axphMTg-uXj8zU17Nw4UpR3cpNE_fxpl_l2cmt1VWnLVj3VQU2CMO2JjgwAicDs2AXhFSlHgShy-X3Jx8ofaYtaElUlPWoFYKIWG_cIly9_mB_IEFZ9FHtlZ4JbJgDTPse_Ow-mqrc3cOx9PhpTSHogFoJAPmb1scGUErHlYNXXzdKMIABbnMWhy6NXQ4WRKjAQjB6NpKV9b5-ZC8DnOp83mAXxPerXp5ZPQgpIhRhfnB7UEPSz7P8b6knGsjju0ERskLSNp_8_4WZ2kz-ervRILoauvl4.SOUjuq7s4sKdRnX7SSRyvJR2Zizeo1ca2iJL9UIYV1Y&dib_tag=se&keywords=baby+clothes+for+girls+6-12+month&qid=1715329535&sr=8-14
Hopscotch Girls Casual Knee Length Dress With Headband,765,-23%,https://www.amazon.in/Hopscotch-Floral-Headband-Polyester-BNF-4172780/dp/B0BBXKWW6F/ref=sr_1_13?dib=eyJ2IjoiMSJ9.JmFBZjhAZaZS2axphMTg-uXj8zU17Nw4UpR3cpNE_fxpl_l2cmt1VWnLVj3VQU2CMO2JjgwAicDs2AXhFSlHgShy-X3Jx8ofaYtaElUlPWoFYKIWG_cIly9_mB_IEFZ9FHtlZ4JbJgDTPse_Ow-mqrc3cOx9PhpTSHogFoJAPmb1scGUErHlYNXXzdKMIABbnMWhy6NXQ4WRKjAQjB6NpKV9b5-ZC8DnOp83mAXxPerXp5ZPQgpIhRhfnB7UEPSz7P8b6knGsjju0ERskLSNp_8_4WZ2kz-ervRILoauvl4.SOUjuq7s4sKdRnX7SSRyvJR2Zizeo1ca2iJL9UIYV1Y&dib_tag=se&keywords=baby+clothes+for+girls+6-12+month&qid=1715329535&sr=8-13
CLAP Baby Girl's Midi Dress (Pack of 4),779,-51%,https://www.amazon.in/CLAP-Cotton-Printed-Line-Multicolor/dp/B08ZVJ8VCS/ref=sr_1_12?dib=eyJ2IjoiMSJ9.JmFBZjhAZaZS2axphMTg-uXj8zU17Nw4UpR3cpNE_fxpl_l2cmt1VWnLVj3VQU2CMO2JjgwAicDs2AXhFSlHgShy-X3Jx8ofaYtaElUlPWoFYKIWG_cIly9_mB_IEFZ9FHtlZ4JbJgDTPse_Ow-mqrc3cOx9PhpTSHogFoJAPmb1scGUErHlYNXXzdKMIABbnMWhy6NXQ4WRKjAQjB6NpKV9b5-ZC8DnOp83mAXxPerXp5ZPQgpIhRhfnB7UEPSz7P8b6knGsjju0ERskLSNp_8_4WZ2kz-ervRILoauvl4.SOUjuq7s4sKdRnX7SSRyvJR2Zizeo1ca2iJL9UIYV1Y&dib_tag=se&keywords=baby+clothes+for+girls+6-12+month&qid=1715329535&sr=8-12
OMALI Baby Girl Dress Toddler Dress Sleeveless Infant Casual Dress Clothes Baby Girls Clothing Dress Orange Colour Orange,448,-70%,https://www.amazon.in/OMLI-Newborn-Infant-Clothes-Outfits/dp/B0C411TTJ8/ref=sr_1_11?dib=eyJ2IjoiMSJ9.JmFBZjhAZaZS2axphMTg-uXj8zU17Nw4UpR3cpNE_fxpl_l2cmt1VWnLVj3VQU2CMO2JjgwAicDs2AXhFSlHgShy-X3Jx8ofaYtaElUlPWoFYKIWG_cIly9_mB_IEFZ9FHtlZ4JbJgDTPse_Ow-mqrc3cOx9PhpTSHogFoJAPmb1scGUErHlYNXXzdKMIABbnMWhy6NXQ4WRKjAQjB6NpKV9b5-ZC8DnOp83mAXxPerXp5ZPQgpIhRhfnB7UEPSz7P8b6knGsjju0ERskLSNp_8_4WZ2kz-ervRILoauvl4.SOUjuq7s4sKdRnX7SSRyvJR2Zizeo1ca2iJL9UIYV1Y&dib_tag=se&keywords=baby+clothes+for+girls+6-12+month&qid=1715329535&sr=8-11
Kuchipoo © Disney Baby Girl Regular Fit Cotton T-Shirts and Pyjamas Set,447,-76%,https://www.amazon.in/Kuchipoo-Regular-T-Shirts-Disney-PSUT-103-Multi-Colored/dp/B0CDWK9Z31/ref=sr_1_10?dib=eyJ2IjoiMSJ9.JmFBZjhAZaZS2axphMTg-uXj8zU17Nw4UpR3cpNE_fxpl_l2cmt1VWnLVj3VQU2CMO2JjgwAicDs2AXhFSlHgShy-X3Jx8ofaYtaElUlPWoFYKIWG_cIly9_mB_IEFZ9FHtlZ4JbJgDTPse_Ow-mqrc3cOx9PhpTSHogFoJAPmb1scGUErHlYNXXzdKMIABbnMWhy6NXQ4WRKjAQjB6NpKV9b5-ZC8DnOp83mAXxPerXp5ZPQgpIhRhfnB7UEPSz7P8b6knGsjju0ERskLSNp_8_4WZ2kz-ervRILoauvl4.SOUjuq7s4sKdRnX7SSRyvJR2Zizeo1ca2iJL9UIYV1Y&dib_tag=se&keywords=baby+clothes+for+girls+6-12+month&qid=1715329535&sr=8-10
CLAP Baby Girls Cotton Jhabla Frock White (Pack of 4),499,-50%,https://www.amazon.in/CLAP-Girls-Cotton-Jhabla-Months/dp/B09T3DBFPV/ref=sr_1_9?dib=eyJ2IjoiMSJ9.JmFBZjhAZaZS2axphMTg-uXj8zU17Nw4UpR3cpNE_fxpl_l2cmt1VWnLVj3VQU2CMO2JjgwAicDs2AXhFSlHgShy-X3Jx8ofaYtaElUlPWoFYKIWG_cIly9_mB_IEFZ9FHtlZ4JbJgDTPse_Ow-mqrc3cOx9PhpTSHogFoJAPmb1scGUErHlYNXXzdKMIABbnMWhy6NXQ4WRKjAQjB6NpKV9b5-ZC8DnOp83mAXxPerXp5ZPQgpIhRhfnB7UEPSz7P8b6knGsjju0ERskLSNp_8_4WZ2kz-ervRILoauvl4.SOUjuq7s4sKdRnX7SSRyvJR2Zizeo1ca2iJL9UIYV1Y&dib_tag=se&keywords=baby+clothes+for+girls+6-12+month&qid=1715329535&sr=8-9
YUV Baby Girls' 100% Cotton Printed T-Shirt (Pack of 5),631,-65%,https://www.amazon.in/YUV-T-Shirt-G-S2-5C-18_Lilac-Yellow-White_11-12/dp/B07VFXZYKX/ref=sr_1_8?dib=eyJ2IjoiMSJ9.JmFBZjhAZaZS2axphMTg-uXj8zU17Nw4UpR3cpNE_fxpl_l2cmt1VWnLVj3VQU2CMO2JjgwAicDs2AXhFSlHgShy-X3Jx8ofaYtaElUlPWoFYKIWG_cIly9_mB_IEFZ9FHtlZ4JbJgDTPse_Ow-mqrc3cOx9PhpTSHogFoJAPmb1scGUErHlYNXXzdKMIABbnMWhy6NXQ4WRKjAQjB6NpKV9b5-ZC8DnOp83mAXxPerXp5ZPQgpIhRhfnB7UEPSz7P8b6knGsjju0ERskLSNp_8_4WZ2kz-ervRILoauvl4.SOUjuq7s4sKdRnX7SSRyvJR2Zizeo1ca2iJL9UIYV1Y&dib_tag=se&keywords=baby+clothes+for+girls+6-12+month&qid=1715329535&sr=8-8
Wish Karo Girls Knee Length Lycra Frock (fe2644cll),599,-72%,https://www.amazon.in/Wish-Karo-Embroidered-fe2644pplw_Grape-Wine_3-4yrs/dp/B0CPYFCLDQ/ref=sxin_15_pa_sp_search_thematic_sspa?content-id=amzn1.sym.ee635213-fee1-408a-be4a-3523feeb9a42%3Aamzn1.sym.ee635213-fee1-408a-be4a-3523feeb9a42&cv_ct_cx=baby+clothes+for+girls+6-12+month&dib=eyJ2IjoiMSJ9.KyoDCAH6aFX22BzMnIqztqkGL2h2EhK2yxuM60zQtjRHFh0hMbsaArbY5iJMpo9KJwuNIDHpfLP-RI7Gi7HTJg.qjO90uivhTOeEln-R1350sEX1GHWtW7oB0eJta6OYXE&dib_tag=se&keywords=baby+clothes+for+girls+6-12+month&pd_rd_i=B0CPYFCLDQ&pd_rd_r=d4ba915b-7ef2-4cfd-b211-fea5ea63d5ab&pd_rd_w=87jvj&pd_rd_wg=IdXQF&pf_rd_p=ee635213-fee1-408a-be4a-3523feeb9a42&pf_rd_r=045R5EX9T1S30AGHPV6H&qid=1715329535&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-5-ced4eeeb-b190-41d6-902a-1ecb3fb8b7c4-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM&psc=1&smid=A38WECD6YKSW4O
superminis Baby Girls Cotton Jaipuri Print One Side Off Shoulder Top/Kurti and Printed Lehnga/Skirt with Dori Closure Dress,575,-66%,https://www.amazon.in/Superminis-Jaipuri-Shoulder-Printed-Closure/dp/B092SW3FPH/ref=sxin_15_pa_sp_search_thematic_sspa?content-id=amzn1.sym.ee635213-fee1-408a-be4a-3523feeb9a42%3Aamzn1.sym.ee635213-fee1-408a-be4a-3523feeb9a42&cv_ct_cx=baby+clothes+for+girls+6-12+month&dib=eyJ2IjoiMSJ9.KyoDCAH6aFX22BzMnIqztqkGL2h2EhK2yxuM60zQtjRHFh0hMbsaArbY5iJMpo9KJwuNIDHpfLP-RI7Gi7HTJg.qjO90uivhTOeEln-R1350sEX1GHWtW7oB0eJta6OYXE&dib_tag=se&keywords=baby+clothes+for+girls+6-12+month&pd_rd_i=B092SW3FPH&pd_rd_r=d4ba915b-7ef2-4cfd-b211-fea5ea63d5ab&pd_rd_w=87jvj&pd_rd_wg=IdXQF&pf_rd_p=ee635213-fee1-408a-be4a-3523feeb9a42&pf_rd_r=045R5EX9T1S30AGHPV6H&qid=1715329535&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-4-ced4eeeb-b190-41d6-902a-1ecb3fb8b7c4-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM&psc=1
PW PLATYPUS WORLD Women's Knee Length A-Line Dress,474,-64%,https://www.amazon.in/PW-PLATYPUS-WORLD-Cotton-Yellow/dp/B09YYW7CZS/ref=sxin_15_pa_sp_search_thematic_sspa?content-id=amzn1.sym.ee635213-fee1-408a-be4a-3523feeb9a42%3Aamzn1.sym.ee635213-fee1-408a-be4a-3523feeb9a42&cv_ct_cx=baby+clothes+for+girls+6-12+month&dib=eyJ2IjoiMSJ9.KyoDCAH6aFX22BzMnIqztqkGL2h2EhK2yxuM60zQtjRHFh0hMbsaArbY5iJMpo9KJwuNIDHpfLP-RI7Gi7HTJg.qjO90uivhTOeEln-R1350sEX1GHWtW7oB0eJta6OYXE&dib_tag=se&keywords=baby+clothes+for+girls+6-12+month&pd_rd_i=B09YYW7CZS&pd_rd_r=d4ba915b-7ef2-4cfd-b211-fea5ea63d5ab&pd_rd_w=87jvj&pd_rd_wg=IdXQF&pf_rd_p=ee635213-fee1-408a-be4a-3523feeb9a42&pf_rd_r=045R5EX9T1S30AGHPV6H&qid=1715329535&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-3-ced4eeeb-b190-41d6-902a-1ecb3fb8b7c4-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM&psc=1
Mars Infiniti Frock & Panty Set for Baby Girls (Pack of 3),498,-55%,https://www.amazon.in/Mars-Infiniti-Months-Pastel-Multicolor/dp/B0B4P5WBR2/ref=sxin_15_pa_sp_search_thematic_sspa?content-id=amzn1.sym.ee635213-fee1-408a-be4a-3523feeb9a42%3Aamzn1.sym.ee635213-fee1-408a-be4a-3523feeb9a42&cv_ct_cx=baby+clothes+for+girls+6-12+month&dib=eyJ2IjoiMSJ9.KyoDCAH6aFX22BzMnIqztqkGL2h2EhK2yxuM60zQtjRHFh0hMbsaArbY5iJMpo9KJwuNIDHpfLP-RI7Gi7HTJg.qjO90uivhTOeEln-R1350sEX1GHWtW7oB0eJta6OYXE&dib_tag=se&keywords=baby+clothes+for+girls+6-12+month&pd_rd_i=B0B4P5WBR2&pd_rd_r=d4ba915b-7ef2-4cfd-b211-fea5ea63d5ab&pd_rd_w=87jvj&pd_rd_wg=IdXQF&pf_rd_p=ee635213-fee1-408a-be4a-3523feeb9a42&pf_rd_r=045R5EX9T1S30AGHPV6H&qid=1715329535&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-2-ced4eeeb-b190-41d6-902a-1ecb3fb8b7c4-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM&psc=1
CLAP Baby Girl's Midi Dress (Pack of 4),779,-51%,https://www.amazon.in/CLAP-Cotton-Printed-Line-Multicolor/dp/B08ZVJ8VCS/ref=sxin_15_pa_sp_search_thematic_sspa?content-id=amzn1.sym.ee635213-fee1-408a-be4a-3523feeb9a42%3Aamzn1.sym.ee635213-fee1-408a-be4a-3523feeb9a42&cv_ct_cx=baby+clothes+for+girls+6-12+month&dib=eyJ2IjoiMSJ9.KyoDCAH6aFX22BzMnIqztqkGL2h2EhK2yxuM60zQtjRHFh0hMbsaArbY5iJMpo9KJwuNIDHpfLP-RI7Gi7HTJg.qjO90uivhTOeEln-R1350sEX1GHWtW7oB0eJta6OYXE&dib_tag=se&keywords=baby+clothes+for+girls+6-12+month&pd_rd_i=B08ZVJ8VCS&pd_rd_r=d4ba915b-7ef2-4cfd-b211-fea5ea63d5ab&pd_rd_w=87jvj&pd_rd_wg=IdXQF&pf_rd_p=ee635213-fee1-408a-be4a-3523feeb9a42&pf_rd_r=045R5EX9T1S30AGHPV6H&qid=1715329535&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-1-ced4eeeb-b190-41d6-902a-1ecb3fb8b7c4-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM&psc=1
Niren Enterprise Mustang Lining Printed Kitkat Top Baby Frock for Baby Girls,435,-78%,https://www.amazon.in/Niren-Enterprise-Mustang-Lining-Printed/dp/B0CDM8YQFJ/ref=sr_1_7?dib=eyJ2IjoiMSJ9.JmFBZjhAZaZS2axphMTg-uXj8zU17Nw4UpR3cpNE_fxpl_l2cmt1VWnLVj3VQU2CMO2JjgwAicDs2AXhFSlHgShy-X3Jx8ofaYtaElUlPWoFYKIWG_cIly9_mB_IEFZ9FHtlZ4JbJgDTPse_Ow-mqrc3cOx9PhpTSHogFoJAPmb1scGUErHlYNXXzdKMIABbnMWhy6NXQ4WRKjAQjB6NpKV9b5-ZC8DnOp83mAXxPerXp5ZPQgpIhRhfnB7UEPSz7P8b6knGsjju0ERskLSNp_8_4WZ2kz-ervRILoauvl4.SOUjuq7s4sKdRnX7SSRyvJR2Zizeo1ca2iJL9UIYV1Y&dib_tag=se&keywords=baby+clothes+for+girls+6-12+month&qid=1715329535&sr=8-7
INDHRANI Dungaree Set for Baby Boy and Baby Girl | Kids Cotton Clothing Set,449,-50%,https://www.amazon.in/INDHRANI-Dungaree-Baby-Cotton-Clothing/dp/B0CD7VQNRL/ref=sr_1_6?dib=eyJ2IjoiMSJ9.JmFBZjhAZaZS2axphMTg-uXj8zU17Nw4UpR3cpNE_fxpl_l2cmt1VWnLVj3VQU2CMO2JjgwAicDs2AXhFSlHgShy-X3Jx8ofaYtaElUlPWoFYKIWG_cIly9_mB_IEFZ9FHtlZ4JbJgDTPse_Ow-mqrc3cOx9PhpTSHogFoJAPmb1scGUErHlYNXXzdKMIABbnMWhy6NXQ4WRKjAQjB6NpKV9b5-ZC8DnOp83mAXxPerXp5ZPQgpIhRhfnB7UEPSz7P8b6knGsjju0ERskLSNp_8_4WZ2kz-ervRILoauvl4.SOUjuq7s4sKdRnX7SSRyvJR2Zizeo1ca2iJL9UIYV1Y&dib_tag=se&keywords=baby+clothes+for+girls+6-12+month&qid=1715329535&sr=8-6
"PEPITO Baby Girl Dress 6-12 Months Baby Girl Night Wear, 6 Months Baby Girl Dresses - Baby Clothing Set, Baby Clothes 6-12 Months Girl Set | Baby Girl Tops, Baby Girl T Shirt with Shorts",565,-43%,https://www.amazon.in/Dress-Months-PEPITO-Night-Dresses/dp/B0D2NXB7WD/ref=sr_1_4_sspa?dib=eyJ2IjoiMSJ9.JmFBZjhAZaZS2axphMTg-uXj8zU17Nw4UpR3cpNE_fxpl_l2cmt1VWnLVj3VQU2CMO2JjgwAicDs2AXhFSlHgShy-X3Jx8ofaYtaElUlPWoFYKIWG_cIly9_mB_IEFZ9FHtlZ4JbJgDTPse_Ow-mqrc3cOx9PhpTSHogFoJAPmb1scGUErHlYNXXzdKMIABbnMWhy6NXQ4WRKjAQjB6NpKV9b5-ZC8DnOp83mAXxPerXp5ZPQgpIhRhfnB7UEPSz7P8b6knGsjju0ERskLSNp_8_4WZ2kz-ervRILoauvl4.SOUjuq7s4sKdRnX7SSRyvJR2Zizeo1ca2iJL9UIYV1Y&dib_tag=se&keywords=baby+clothes+for+girls+6-12+month&qid=1715329535&sr=8-4-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&psc=1
Hopscotch Girls Maroon Cotton Solid Romper With Headband,527,-56%,https://www.amazon.in/Hopscotch-Spandex-Sleeves-Rompers-Mfn-3156300/dp/B08HX1BWPC/ref=sr_1_3_sspa?dib=eyJ2IjoiMSJ9.JmFBZjhAZaZS2axphMTg-uXj8zU17Nw4UpR3cpNE_fxpl_l2cmt1VWnLVj3VQU2CMO2JjgwAicDs2AXhFSlHgShy-X3Jx8ofaYtaElUlPWoFYKIWG_cIly9_mB_IEFZ9FHtlZ4JbJgDTPse_Ow-mqrc3cOx9PhpTSHogFoJAPmb1scGUErHlYNXXzdKMIABbnMWhy6NXQ4WRKjAQjB6NpKV9b5-ZC8DnOp83mAXxPerXp5ZPQgpIhRhfnB7UEPSz7P8b6knGsjju0ERskLSNp_8_4WZ2kz-ervRILoauvl4.SOUjuq7s4sKdRnX7SSRyvJR2Zizeo1ca2iJL9UIYV1Y&dib_tag=se&keywords=baby+clothes+for+girls+6-12+month&qid=1715329535&sr=8-3-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&psc=1
"PEPITO Summer Dress for Baby Girl Cotton Western Dress for Girls, Baby Cotton Frock - 100% Cotton & Comfort Baby Girl Summer Dress Frock",599,-40%,https://www.amazon.in/PEPITO-Summer-Dress-Cotton-Western/dp/B0D2LGW7P8/ref=sr_1_145_sspa?dib=eyJ2IjoiMSJ9.vkCpzKvVA9of3-1-AqQFrgcoOhSmHyCH1N9fUC_CciTzyoEMeV5rWfqqEllrE61nGUIWaG0eE_p4G5PVtnBbo4W6ML2Z8DNMPedjH3dJWbrfRh0Pim5jq3cIy9J6vK5NI_nhH2casjMSMefxb8g7MBm-kJyomEihGLqbPhSMzIRGP2_j5DHlP8ZkOior5xCeiWtn8tBiTZY2y63SleMvgLP4fb_MVMYltAy_J0AXBx2IsM3MJ8_EbzqXr3QWLLGM0JJOWWx4dyghRRI-ml6rx0dwScxInVtcMhcByCIW7Zo.BuFdzgn8kBBhHnIO1x6lNn4hyVtsK7Ei_zoOL-EZp1U&dib_tag=se&keywords=baby+clothes+for+girls+6-12+month&qid=1715329785&sr=8-145-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&psc=1
LOFN Cotton Clothing Sets for Baby Boys & Baby Girls - Unisex Clothing sets Half sleeve T-Shirt & Shorts Pack Of 3 KDST52WHBL-KDST85OR-KDST66RB,449,-65%,https://www.amazon.in/Lofn-Cotton-Clothing-Girls-KDST52WHBL-KDST85OR-14-KDST66RB/dp/B0CRPNG4BQ/ref=sr_1_156_sspa?dib=eyJ2IjoiMSJ9.HT7L3mQmFKaeMKRh0gmV1cInlt-SLScPVvX0B4CBA2uUhL_DQvgPvNe6xZpsA81y4DCjr4C-MWxSSynxiEPFDoK7xvsFF2FtNbgDWPzZcOhQYlr08tkP8j_G4kt8j6SFxOtCjicICbxBnJxiA_7h0TBV1Xxw29yxnX4e0wT3M51EB_RejKuq1geUGHSSk0J4SkO79g1bHw__hwoX0TgwTlAh9jOW_DPeQZqVZTqzgdcgMS1f2nmH7zekb3--XVMIv2WHVIuwnnKkx074RtsZzVsk6dd9yjq0VmwbgWbVjXQ.s4HsIQfM4DIGlOCFgT8AlAPcOPNX_Xz-QPaCOX5jmpc&dib_tag=se&keywords=baby+clothes+for+girls+6-12+month&qid=1715329786&sr=8-156-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&psc=1
